route_id,service_id,trip_id,trip_headsign,trip_long_name,direction_code,shape_id,wheelchair_accessible
2aeebe2e5f4c4c9e10597aad28979d76,166322,1470055,Tartu bussijaam,Tartu - Lennujaam - Uhti keskus - Tartu,A>C>A,61414,0
ae2e6042dda4c0e98c94a43b6af7facc,166515,1643874,Türi bussijaam,Paide keskväljak - Türi bussijaam,B2>B3,29887,0
ae2e6042dda4c0e98c94a43b6af7facc,166515,1643873,Keskväljak,Särevere - Türi - Paide keskväljak,A1>B2,29886,0
6fcd03b5257bd124529b71b8d492afb0,166516,1643875,Türi bussijaam,Türi bussijaam - Oisu - Retla - Türi bussijaam,A1>B4>A1,49164,0
945e4ed70b32518210a66731e18ea069,166518,1644578,Türi bussijaam,Türi bussijaam - Äiamaa - Kärevere - Türi bussijaam,C3>B2>C3,47590,0
945e4ed70b32518210a66731e18ea069,166518,1644579,Türi bussijaam,Türi bussijaam - Äiamaa - Kärevere - Türi bussijaam,C3>B2>C3,47590,0
945e4ed70b32518210a66731e18ea069,166520,1596137,Türi bussijaam,Tehnika - Türi - Kärevere - Türi bussijaam,C>A3,47552,0
51ca957840814c24a8d449c91217e23a,166530,1088553,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088555,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088557,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088559,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088561,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088563,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088565,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088567,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088569,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088571,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088573,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088575,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088577,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088579,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088581,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088583,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088585,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088587,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088589,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088594,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088596,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088598,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088600,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088602,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088604,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088606,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088608,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088610,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088612,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088614,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088616,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088618,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088620,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088622,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088624,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088626,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088631,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088633,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088635,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088637,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088639,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088641,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088643,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088645,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088647,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088649,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088651,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088653,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088655,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088657,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088659,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088661,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088663,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088665,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166532,1088667,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166533,1088671,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166533,1088673,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166533,1088675,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166533,1088677,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166533,1088681,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166533,1088683,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166533,1088685,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166533,1088687,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088692,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088694,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088696,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088698,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088700,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088702,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088704,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088706,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088708,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088710,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088712,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088714,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088716,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088718,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088720,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088722,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088724,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088726,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166534,1088728,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166531,1088869,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166533,1088872,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166533,1088873,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,166530,1088552,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088554,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088556,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088558,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088560,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088562,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088564,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088566,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088568,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088570,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088572,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088574,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088576,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088578,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088580,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088582,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088584,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088586,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166530,1088588,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088593,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088595,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088597,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088599,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088601,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088603,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088605,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088607,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088609,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088611,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088613,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088615,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088617,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088619,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088621,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088623,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088625,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166531,1088627,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088630,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088632,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088634,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088636,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088638,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088640,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088642,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088644,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088646,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088648,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088650,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088652,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088654,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088656,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088658,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088660,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088662,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088664,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166532,1088666,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166533,1088670,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166533,1088672,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166533,1088674,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166533,1088676,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166533,1088678,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166533,1088679,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166533,1088682,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166533,1088684,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166533,1088686,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166533,1088688,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088691,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088693,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088695,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088697,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088699,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088701,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088703,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088705,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088707,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088709,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088711,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088713,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088715,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088717,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088719,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088721,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088723,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088725,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,166534,1088727,Majaka põik,Priisle - Majaka põik,A>B,9345,1
b2a70091aaa9ecca91c851327acf57e2,166556,1659940,Suure-Jaani,Viljandi - Aimla - Tääksi - Suure-Jaani,A>B,58497,0
dd85ebc66a19f753d039b69a9e025d8a,166563,1644584,Väätsa kool,Türi bussijaam - Tehnika - Väätsa Kool,A1>B2>C,34579,0
dd85ebc66a19f753d039b69a9e025d8a,166563,1644585,Türi bussijaam,Väätsa kool - Türi bussijaam,C>A1,34577,0
dd85ebc66a19f753d039b69a9e025d8a,166563,1644582,Väätsa kool,Türi bussijaam - Väätsa kool,A1>C,34580,0
dd85ebc66a19f753d039b69a9e025d8a,166563,1644583,Türi bussijaam,Väätsa kool - Tehnika - Türi bussijaam,C>B2>A1,34578,0
dd85ebc66a19f753d039b69a9e025d8a,166564,1646317,Väätsa kool,Türi bussijaam - Väätsa kool,A1>B,35690,0
dd85ebc66a19f753d039b69a9e025d8a,166564,1646318,Türi bussijaam,Väätsa kool - Türi bussijaam,B>A1,34575,0
dec716c3b0094ca783b2c61dcd03e589,166565,1646320,Türi bussijaam,Vahastu -Änari - Türi,C1>A1,38033,0
dec716c3b0094ca783b2c61dcd03e589,166566,1646322,Türi bussijaam,Vahastu -Änari - Türi,C1>A1,38033,0
dec716c3b0094ca783b2c61dcd03e589,166565,1646319,Vahastu,Türi - Änari - Vahastu,A1>C1,47551,0
dec716c3b0094ca783b2c61dcd03e589,166566,1646321,Vahastu,Türi - Änari - Vahastu,A1>C1,47551,0
5f033037ce1ddbe0b6f5051533add2ab,166567,1646324,Türi bussijaam,Käru - Türi bussijaam,B3>A1,29920,0
5f033037ce1ddbe0b6f5051533add2ab,166567,1646323,Käru,Türi bussijaam - Käru,A1>B3,29919,0
5f033037ce1ddbe0b6f5051533add2ab,166568,1646325,Kolu,Türi bussijaam - Kolu,A1>B2,29917,0
5f033037ce1ddbe0b6f5051533add2ab,166568,1646326,Türi bussijaam,Kolu - Türi bussijaam,B2>A2,29918,0
dec9fd43dc4347fdd70f30c4c8698044,166569,1646327,Villevere,Türi bussijaam - Võhma - Villevere,A2>C1,29925,0
dec9fd43dc4347fdd70f30c4c8698044,166569,1646328,Türi bussijaam,Villevere - Võhma - Türi bussijaam,C1>A2,29926,0
71fad5392c80ae8ab9bf406deb6b285b,166578,1627698,Abja-Paluoja,Abja-Paluoja - Halliste - Abja-Paluoja,A>B>A,49218,0
54543d093c1954b120de620d9cdfc55b,166694,1624917,Tartu bussijaam,Rukki - Elva - Luke - Tartu,B>C>A,61454,0
da014cc47524c8a481a6c893696b8c80,166933,1470064,Elva,Tartu - Elva - Erumäe - Karijärve -  Elva,A>C>B,61055,0
cd14e316ea1ef634a270bdd371a2e72a,166934,1470065,Tartu bussijaam,Tartu - Arbimäe - Elva - Luke -Aarike - Tartu,A>C>A,61469,0
6b96d0cb584e2669dd60e85cd0ea374d,167459,1336380,Valga bussijaam,Valga-Lüllemäe-Rebasemõisa-Koobassaare-Vähero-Valga,A>C>B,58098,0
855d6d40959fbcf46172d3b401e0b130,167461,1105432,Valga bussijaam,Valga - Lüllemäe - Rebasemõisa - Koobassaare - Valga,A>C1>A,49335,0
52245ec0851f7309135907d56dccd6aa,167467,1107661,Valga bussijaam,Valga - Lüllemäe - Valga,A>C2>A,47150,0
52245ec0851f7309135907d56dccd6aa,167468,1107662,Valga bussijaam,Valga - Rebasemõisa - Koobassaare - Valga,A>C1>A,49336,0
8390d9ef5b91c3b5dae74cc2681fe025,167536,1105701,Valga bussijaam,Valga - Koobassaare - Rebasemõisa - Vähero - Valga,A>C3>A,49337,0
9b88f678a33eff52032bb9a4e1d9c268,167543,1424399,Valga bussijaam,Valga - Rebasemõisa - Valga,A>C3>A,49338,0
0d53193821e10948f52dda288da6589c,168147,1634039,Käära,Pärnu-Uulu kool-Jaamaküla-Tõitoja-Massiaru-Käära,A>B,42030,0
0d53193821e10948f52dda288da6589c,168147,1634038,Pärnu bussijaam,Käära - Massiaru - Tõitoja - Uulu kool - Pärnu,B>A,48939,0
d25b7b470dddb42d16dcd2070ea7e58b,168174,1471141,Elva,Tartu - Ulila - Puhja - Rannu - Annikoru - Elva,A>C>B,61487,0
3f2d659e15161d1f5c0db6a6a5728c98,168278,1471142,Elva,Tartu - Ulila - Puhja - Limnoloogia tee - Rannu - Elva,A>C>B,61500,0
5466d96cb38b48740e60755f339a9fe3,168420,1880516,Räpina bussijaam,Räpina - Linte - Mehikoorma - Linte - Räpina,A>B,61852,0
db9e6f6c82d4bd151f03250ceb5e19a5,168584,1551643,Võru bussijaam,Tallinn - Tartu - Kambja - Kanepi - Võru,B>A,49575,0
db9e6f6c82d4bd151f03250ceb5e19a5,168584,1551642,Tallinna bussijaam,Võru - Kanepi - Kambja - Tartu - Tallinn,A>B,49574,0
b9257b6ff9323cbfef92753d9b7a9bf7,168668,1473516,Sõõru,Tartu - Koosa - Alatskivi - Kallaste - Pala - (Sõõru),A>C>B,61530,0
992bb837ee5e510d76393a4fa251d5dc,168810,1113649,Tartu bussijaam,Värska - Räpina - Tartu,B>A,36781,0
992bb837ee5e510d76393a4fa251d5dc,168810,1113648,Värska sanatoorium,Tartu - Räpina - Värska,A>B,26692,0
a9375771048e7fbc457d9e58ec87c091,168914,1115772,Lümanda,Kuressaare-Kõrkküla-Lümanda (Karala-Atla-Lüm. tellimisel),A>B,43627,0
1d58db82528922f043e9c7d0264c8a46,169092,1473519,Tartu bussijaam,Tartu - Välgi - Alatskivi - Kallaste - Varnja - Tartu,A>C>A,61537,0
20b3b5db2261e44694da0b042838feb7,169272,1778925,Tallinna bussijaam,Rakvere - Haljala - Tallinn,A>B,26391,0
b5d0f2b9e26816bfeda88b39c75cf423,169366,1473520,Tartu bussijaam,Kallaste - Kokora - Alatskivi - Välgi - Tartu,B>C>A,60765,0
2d1f6d5b6d3b1660f426af6a5d9a935a,169367,1854888,Viljandi bussijaam,Tipu - Kõpu - Heimtali - Viljandi,A>B,49692,0
270a1dd73972134dd8b5fc5755dda971,169370,1473521,Tartu bussijaam,Sadala - Torma - Voore - Vedu - Tartu,B>C>A,61539,0
b5827e808affff7bdbb66b45fee3718d,169372,1473523,Tartu bussijaam,Koosa - Puusepa - (Viira kõrts) - Tammistu - Tartu,B>C>A,61541,0
c15027ec4953cc7b47abbfe6adc82c21,169549,1473527,Tartu bussijaam,(Kärgandi tee) - Välgi -  Vara - Tartu,B>C>A,61545,0
0833fef604fa1193ce9ef2a7d48ef998,169578,1139545,Kõpu,Viljandi - Kõpu,A>B2,50164,0
0833fef604fa1193ce9ef2a7d48ef998,169578,1139546,Viljandi bussijaam,Kõpu - Viljandi,B1>A,50165,0
0833fef604fa1193ce9ef2a7d48ef998,169580,1139547,Viljandi bussijaam,Kõpu - Viljandi,B1>A,50165,0
5bb302872a52a5a5f64f47d38b1b34e9,169585,1854890,Viljandi bussijaam,Iia - Kõpu - Vanaveski - Tohvri - Viljandi,B1>A3,50139,0
5bb302872a52a5a5f64f47d38b1b34e9,169585,1854889,Iia,Viljandi - Tohvri - Vanaveski - Kõpu - Iia,B1>A2,50138,0
5bb302872a52a5a5f64f47d38b1b34e9,169588,1139551,Kõpu,Viljandi - Tohvri - Vanaveski - Kõpu,A>B,50167,0
5bb302872a52a5a5f64f47d38b1b34e9,169598,1627704,Kõpu,Viljandi - Tohvri - Vanaveski - Kõpu,A2>B,50168,0
fd897ae6e33c5c4f338ae91f6f202e71,169763,1473539,Aaviku,Tartu - Kõrveküla - Tammistu - Aaviku,A>C>B,61549,0
1d05ba8ee7687bc289559b89d8fc7acb,169766,1473542,Sadala,Tartu - Vedu - Voore - Torma - (Sadala),A>C>B,61562,0
fa4eed6d620726826d02315734cffc78,169816,1470078,Tartu bussijaam,Tartu - Lennujaam - Uhti keskus - Tartu,A>C>A,61415,0
4fb71d76d0dba67ab3e955cb114a6cc9,169942,1473546,Nõva,Tartu - Tammistu - Koosa - Alatskivi - Kokora - (Nõva),A>C>B,61552,0
60441398b01fed438af15285f15d00b4,169950,1473547,Tartu bussijaam,Nõva - Alatskivi - Koosa - Tammistu - Tartu,B>C>A,61057,0
c3d04df54ef07cc1bb8fd7055ee1b584,170083,1283204,KURESSAARE,Kuressaare-Randvere-Mustjala-(Tagaranna tellim) Kuressaare,A>B,49911,0
2745fce5b7bd868da885b018523f9818,170084,1653245,Põlva bussijaam,Põlva - Rosma - Ähnioru - Põlva,A>B,27065,0
48226b9db119f456e14b55def877524a,170102,1470083,Tartu bussijaam,Kambja park - Ülenurme keskus - Tõrvandi - Tartu,B>C>A,61421,0
abbcc009e2794960200fc5a585a768ce,170118,1126317,Tagaranna,Kuressaare-Randvere-Mustjala (Tagaranna tellim),A>B,49915,0
